ticket_id,order_id,customer_id,driver_id,restaurant_id,issue_type,issue_sub_type,channel,opened_datetime,resolved_datetime,status,csat_score,compensation_amount,resolved_by_agent_id
TKT103469,ORD465207,CUST0162,DRV180,REST032,payment,overcharged,email,2024-09-07 00:50:00,2024-09-07 01:12:00,resolved,4,50,AGT035
TKT103470,ORD405671,CUST0250,DRV031,REST083,delivery,not_delivered,email,2024-01-21 03:30:00,2024-01-21 05:21:00,resolved,5,0,AGT035
TKT103471,ORD429058,CUST0204,DRV013,REST029,delivery,late,in_app,2024-04-19 18:07:00,2024-04-19 20:10:00,resolved,2,50,AGT062
TKT103472,ORD427646,CUST0278,DRV180,REST050,rider,rude,email,2024-04-13 09:45:00,2024-04-13 11:36:00,resolved,1,100,AGT067
TKT103473,ORD451867,CUST0338,DRV126,REST036,rider,no_mask,in_app,2024-07-16 10:07:00,2024-07-16 12:46:00,resolved,5,100,AGT098
TKT103474,ORD494359,CUST0205,DRV136,REST069,food,wrong_item,email,2024-12-30 19:14:00,2024-12-30 20:41:00,resolved,2,0,AGT060
TKT103475,ORD434445,CUST0204,DRV118,REST047,food,cold,call,2024-05-10 20:50:00,2024-05-10 21:12:00,resolved,2,100,AGT094
TKT103476,ORD416370,CUST0422,DRV092,REST076,food,cold,email,2024-03-03 23:42:00,2024-03-04 02:07:00,resolved,2,0,AGT056
TKT103477,ORD481156,CUST0257,DRV176,REST038,rider,rude,email,2024-11-07 23:06:00,2024-11-08 01:30:00,resolved,4,50,AGT048
TKT103478,ORD454591,CUST0359,DRV078,REST026,delivery,not_delivered,in_app,2024-07-28 11:17:00,2024-07-28 11:43:00,resolved,3,50,AGT058
TKT103479,ORD413822,CUST0101,DRV113,REST028,delivery,late,in_app,2024-02-21 09:06:00,2024-02-21 09:39:00,resolved,2,100,AGT083
TKT103480,ORD433376,CUST0208,DRV105,REST024,rider,rude,in_app,2024-05-06 13:21:00,2024-05-06 14:52:00,resolved,5,100,AGT054
TKT103481,ORD445522,CUST0340,DRV119,REST013,food,wrong_item,call,2024-06-22 17:57:00,2024-06-22 18:32:00,resolved,2,100,AGT100
TKT103482,ORD427461,CUST0009,DRV084,REST006,food,cold,call,2024-04-13 23:46:00,2024-04-14 01:26:00,resolved,1,100,AGT001
TKT103483,ORD485543,CUST0151,DRV064,REST032,payment,overcharged,call,2024-11-25 12:34:00,2024-11-25 14:52:00,resolved,1,100,AGT065
TKT103484,ORD417149,CUST0036,DRV075,REST093,delivery,late,email,2024-03-06 21:32:00,2024-03-06 22:41:00,resolved,1,0,AGT024
TKT103485,ORD491449,CUST0117,DRV118,REST073,delivery,late,call,2024-12-17 23:00:00,2024-12-17 23:43:00,resolved,2,50,AGT058
TKT103486,ORD433598,CUST0355,DRV157,REST089,delivery,not_delivered,email,2024-05-07 21:36:00,2024-05-07 23:51:00,resolved,1,100,AGT074
TKT103487,ORD449774,CUST0470,DRV030,REST009,rider,rude,in_app,2024-07-08 02:12:00,2024-07-08 02:44:00,resolved,2,0,AGT066
TKT103488,ORD440219,CUST0364,DRV197,REST019,payment,refund,email,2024-06-03 22:13:00,2024-06-04 00:29:00,resolved,4,0,AGT033
TKT103489,ORD488435,CUST0136,DRV135,REST071,rider,rude,in_app,2024-12-06 20:08:00,2024-12-06 20:21:00,resolved,3,100,AGT020
TKT103490,ORD410045,CUST0285,DRV153,REST029,payment,overcharged,in_app,2024-02-07 01:34:00,2024-02-07 03:25:00,resolved,4,100,AGT036
TKT103491,ORD460146,CUST0311,DRV189,REST078,food,cold,email,2024-08-18 15:34:00,2024-08-18 16:59:00,resolved,5,0,AGT015
TKT103492,ORD454228,CUST0340,DRV079,REST096,food,cold,call,2024-07-27 12:03:00,2024-07-27 14:07:00,resolved,1,50,AGT075
TKT103493,ORD441131,CUST0330,DRV193,REST077,rider,no_mask,email,2024-06-06 13:30:00,2024-06-06 14:52:00,resolved,5,100,AGT072
TKT103494,ORD459597,CUST0330,DRV035,REST017,payment,overcharged,in_app,2024-08-15 14:26:00,2024-08-15 17:18:00,resolved,5,0,AGT071
TKT103495,ORD462520,CUST0015,DRV004,REST008,delivery,late,call,2024-08-28 16:58:00,2024-08-28 18:09:00,resolved,5,0,AGT079
TKT103496,ORD410289,CUST0132,DRV141,REST072,food,cold,email,2024-02-08 13:48:00,2024-02-08 15:33:00,resolved,1,100,AGT018
TKT103497,ORD469236,CUST0225,DRV083,REST074,delivery,late,in_app,2024-09-23 07:50:00,2024-09-23 09:52:00,resolved,1,100,AGT080
TKT103498,ORD481525,CUST0427,DRV176,REST007,delivery,not_delivered,call,2024-11-08 14:42:00,2024-11-08 15:51:00,resolved,1,50,AGT046
TKT103499,ORD401390,CUST0040,DRV028,REST079,rider,no_mask,email,2024-01-05 15:38:00,2024-01-05 16:02:00,resolved,4,50,AGT031
TKT103500,ORD445495,CUST0433,DRV190,REST081,delivery,late,email,2024-06-22 06:20:00,2024-06-22 07:50:00,resolved,1,0,AGT056
TKT103501,ORD452231,CUST0138,DRV170,REST058,delivery,late,in_app,2024-07-17 21:15:00,2024-07-17 22:08:00,resolved,4,0,AGT078
TKT103502,ORD403935,CUST0351,DRV093,REST041,delivery,late,email,2024-01-14 13:46:00,2024-01-14 14:04:00,resolved,2,100,AGT066
TKT103503,ORD479987,CUST0270,DRV127,REST009,food,wrong_item,email,2024-11-03 19:02:00,2024-11-03 20:42:00,resolved,5,50,AGT035
TKT103504,ORD451788,CUST0456,DRV031,REST098,payment,overcharged,email,2024-07-15 10:42:00,2024-07-15 13:10:00,resolved,1,50,AGT058
TKT103505,ORD488807,CUST0496,DRV161,REST019,delivery,late,email,2024-12-07 12:42:00,2024-12-07 13:57:00,resolved,2,0,AGT073
TKT103506,ORD406322,CUST0497,DRV017,REST060,food,wrong_item,email,2024-01-24 23:50:00,2024-01-25 01:56:00,resolved,2,100,AGT064
TKT103507,ORD457101,CUST0101,DRV170,REST004,payment,overcharged,call,2024-08-06 06:32:00,2024-08-06 07:50:00,resolved,1,100,AGT017
TKT103508,ORD451907,CUST0405,DRV117,REST041,food,cold,in_app,2024-07-16 06:28:00,2024-07-16 07:16:00,resolved,4,50,AGT010
TKT103509,ORD471955,CUST0184,DRV197,REST024,payment,refund,email,2024-10-03 02:02:00,2024-10-03 02:40:00,resolved,3,100,AGT080
TKT103510,ORD470728,CUST0033,DRV121,REST028,payment,overcharged,in_app,2024-09-29 22:14:00,2024-09-30 00:53:00,resolved,3,0,AGT075
TKT103511,ORD468693,CUST0349,DRV006,REST018,payment,overcharged,in_app,2024-09-20 08:43:00,2024-09-20 10:03:00,resolved,2,50,AGT083
TKT103512,ORD459394,CUST0452,DRV176,REST016,payment,overcharged,email,2024-08-14 18:30:00,2024-08-14 19:17:00,resolved,2,100,AGT094
TKT103513,ORD481216,CUST0434,DRV113,REST093,rider,no_mask,call,2024-11-07 12:16:00,2024-11-07 12:55:00,resolved,5,50,AGT036
TKT103514,ORD420475,CUST0169,DRV177,REST024,delivery,not_delivered,call,2024-03-17 07:43:00,2024-03-17 08:43:00,resolved,1,50,AGT073
TKT103515,ORD448403,CUST0062,DRV125,REST071,rider,rude,call,2024-07-04 20:35:00,2024-07-04 21:08:00,resolved,4,50,AGT082
TKT103516,ORD433075,CUST0127,DRV071,REST058,delivery,not_delivered,in_app,2024-05-05 21:06:00,2024-05-05 22:44:00,resolved,4,50,AGT044
TKT103517,ORD408914,CUST0319,DRV182,REST100,food,wrong_item,email,2024-02-03 12:51:00,2024-02-03 13:43:00,resolved,4,0,AGT012
TKT103518,ORD456265,CUST0042,DRV081,REST098,food,cold,call,2024-08-03 07:05:00,2024-08-03 09:59:00,resolved,1,100,AGT035
TKT103519,ORD411570,CUST0392,DRV160,REST084,delivery,not_delivered,email,2024-02-12 23:19:00,2024-02-13 01:34:00,resolved,3,100,AGT053
TKT103520,ORD435456,CUST0358,DRV056,REST057,payment,refund,email,2024-05-14 01:31:00,2024-05-14 03:12:00,resolved,1,100,AGT100
TKT103521,ORD460505,CUST0426,DRV015,REST085,delivery,late,in_app,2024-08-19 09:12:00,2024-08-19 12:11:00,resolved,2,50,AGT015
TKT103522,ORD432834,CUST0062,DRV154,REST072,delivery,not_delivered,call,2024-05-05 17:31:00,2024-05-05 18:10:00,resolved,2,50,AGT051
TKT103523,ORD483408,CUST0481,DRV178,REST088,food,wrong_item,call,2024-11-16 05:01:00,2024-11-16 07:10:00,resolved,2,100,AGT012
TKT103524,ORD419376,CUST0297,DRV013,REST071,payment,overcharged,email,2024-03-13 09:06:00,2024-03-13 11:19:00,resolved,1,100,AGT006
TKT103525,ORD455832,CUST0370,DRV043,REST053,payment,overcharged,in_app,2024-08-02 07:38:00,2024-08-02 09:25:00,resolved,2,0,AGT045
TKT103526,ORD462663,CUST0395,DRV168,REST086,rider,no_mask,in_app,2024-08-29 02:44:00,2024-08-29 03:11:00,resolved,2,100,AGT087
TKT103527,ORD432706,CUST0388,DRV156,REST088,payment,refund,call,2024-05-04 11:13:00,2024-05-04 12:29:00,resolved,5,100,AGT010
TKT103528,ORD400669,CUST0179,DRV066,REST030,payment,refund,call,2024-01-03 23:46:00,2024-01-04 01:48:00,resolved,4,0,AGT014
TKT103529,ORD465312,CUST0396,DRV200,REST090,delivery,not_delivered,email,2024-09-07 02:03:00,2024-09-07 05:01:00,resolved,2,50,AGT029
TKT103530,ORD472709,CUST0018,DRV175,REST071,food,cold,call,2024-10-06 14:02:00,2024-10-06 14:51:00,resolved,4,0,AGT021
TKT103531,ORD411069,CUST0363,DRV109,REST018,payment,refund,call,2024-02-10 22:55:00,2024-02-10 23:07:00,resolved,2,0,AGT078
TKT103532,ORD416735,CUST0190,DRV025,REST083,food,cold,call,2024-03-04 03:47:00,2024-03-04 05:48:00,resolved,2,50,AGT100
TKT103533,ORD450201,CUST0279,DRV111,REST040,delivery,not_delivered,email,2024-07-10 10:31:00,2024-07-10 12:08:00,resolved,5,0,AGT015
TKT103534,ORD494002,CUST0332,DRV051,REST042,food,cold,in_app,2024-12-28 18:34:00,2024-12-28 21:06:00,resolved,4,0,AGT093
TKT103535,ORD460192,CUST0497,DRV192,REST018,delivery,late,in_app,2024-08-18 15:10:00,2024-08-18 17:52:00,resolved,1,50,AGT060
TKT103536,ORD463381,CUST0284,DRV110,REST081,delivery,not_delivered,email,2024-08-31 01:32:00,2024-08-31 03:56:00,resolved,5,100,AGT024
TKT103537,ORD471205,CUST0011,DRV121,REST093,payment,overcharged,email,2024-10-01 16:29:00,2024-10-01 17:18:00,resolved,2,0,AGT008
TKT103538,ORD478750,CUST0167,DRV164,REST062,delivery,late,email,2024-10-30 11:37:00,2024-10-30 12:07:00,resolved,3,100,AGT087
TKT103539,ORD469993,CUST0497,DRV084,REST032,rider,no_mask,email,2024-09-26 20:29:00,2024-09-26 22:16:00,resolved,4,50,AGT082
TKT103540,ORD475498,CUST0283,DRV179,REST056,rider,no_mask,email,2024-10-16 19:14:00,2024-10-16 19:50:00,resolved,5,100,AGT068
TKT103541,ORD400695,CUST0246,DRV019,REST033,payment,overcharged,in_app,2024-01-03 01:06:00,2024-01-03 03:41:00,resolved,4,100,AGT036
TKT103542,ORD488889,CUST0079,DRV113,REST005,payment,overcharged,in_app,2024-12-07 18:21:00,2024-12-07 19:54:00,resolved,1,50,AGT066
TKT103543,ORD454073,CUST0280,DRV025,REST024,rider,rude,call,2024-07-26 10:36:00,2024-07-26 11:35:00,resolved,5,100,AGT028
TKT103544,ORD467291,CUST0077,DRV132,REST085,food,wrong_item,in_app,2024-09-14 20:49:00,2024-09-14 22:53:00,resolved,4,100,AGT018
TKT103545,ORD486824,CUST0356,DRV143,REST034,payment,overcharged,in_app,2024-11-30 15:02:00,2024-11-30 17:29:00,resolved,4,100,AGT066
TKT103546,ORD491442,CUST0280,DRV074,REST018,delivery,not_delivered,email,2024-12-17 03:35:00,2024-12-17 05:31:00,resolved,1,50,AGT092
TKT103547,ORD442455,CUST0044,DRV095,REST080,rider,no_mask,in_app,2024-06-10 21:38:00,2024-06-10 23:29:00,resolved,5,50,AGT015
TKT103548,ORD439672,CUST0462,DRV169,REST086,delivery,late,call,2024-06-01 04:55:00,2024-06-01 07:24:00,resolved,5,0,AGT035
TKT103549,ORD402309,CUST0486,DRV029,REST025,food,wrong_item,call,2024-01-08 08:48:00,2024-01-08 10:36:00,resolved,4,100,AGT056
TKT103550,ORD483760,CUST0005,DRV154,REST017,food,wrong_item,email,2024-11-18 00:06:00,2024-11-18 02:20:00,resolved,4,0,AGT091
TKT103551,ORD479451,CUST0164,DRV068,REST064,rider,rude,in_app,2024-11-02 21:04:00,2024-11-02 22:38:00,resolved,4,50,AGT054
TKT103552,ORD470689,CUST0136,DRV090,REST026,payment,refund,in_app,2024-09-29 14:15:00,2024-09-29 14:57:00,resolved,3,50,AGT012
TKT103553,ORD404684,CUST0413,DRV185,REST055,rider,rude,in_app,2024-01-16 12:23:00,2024-01-16 12:44:00,resolved,2,0,AGT068
TKT103554,ORD474738,CUST0170,DRV042,REST089,payment,refund,in_app,2024-10-13 13:45:00,2024-10-13 16:35:00,resolved,5,100,AGT096
TKT103555,ORD410268,CUST0383,DRV078,REST061,food,cold,email,2024-02-08 04:48:00,2024-02-08 06:59:00,resolved,2,0,AGT061
TKT103556,ORD487259,CUST0034,DRV136,REST016,rider,no_mask,email,2024-12-02 05:38:00,2024-12-02 07:52:00,resolved,5,0,AGT032
TKT103557,ORD478704,CUST0413,DRV110,REST034,food,wrong_item,call,2024-10-30 23:40:00,2024-10-31 00:54:00,resolved,5,50,AGT041
TKT103558,ORD404727,CUST0238,DRV148,REST009,payment,refund,in_app,2024-01-17 16:19:00,2024-01-17 16:51:00,resolved,1,0,AGT077
TKT103559,ORD453402,CUST0358,DRV019,REST091,rider,rude,in_app,2024-07-23 04:57:00,2024-07-23 06:48:00,resolved,4,0,AGT063
TKT103560,ORD430590,CUST0345,DRV018,REST033,rider,rude,in_app,2024-04-26 12:01:00,2024-04-26 12:50:00,resolved,3,50,AGT041
TKT103561,ORD467097,CUST0318,DRV106,REST006,payment,overcharged,call,2024-09-13 14:36:00,2024-09-13 16:26:00,resolved,1,100,AGT007
TKT103562,ORD421041,CUST0188,DRV129,REST001,delivery,not_delivered,in_app,2024-03-19 23:34:00,2024-03-20 00:01:00,resolved,1,50,AGT057
TKT103563,ORD416803,CUST0176,DRV104,REST024,food,cold,in_app,2024-03-04 19:51:00,2024-03-04 21:53:00,resolved,1,100,AGT066
TKT103564,ORD446657,CUST0367,DRV043,REST034,rider,rude,in_app,2024-06-27 16:07:00,2024-06-27 17:07:00,resolved,1,0,AGT057
TKT103565,ORD417635,CUST0076,DRV052,REST014,rider,rude,in_app,2024-03-07 12:15:00,2024-03-07 14:04:00,resolved,5,50,AGT079
TKT103566,ORD409755,CUST0220,DRV166,REST097,delivery,not_delivered,in_app,2024-02-06 08:59:00,2024-02-06 10:46:00,resolved,3,50,AGT036
TKT103567,ORD427914,CUST0386,DRV126,REST048,food,wrong_item,email,2024-04-14 21:34:00,2024-04-14 22:06:00,resolved,3,0,AGT086
TKT103568,ORD446459,CUST0136,DRV174,REST006,payment,refund,email,2024-06-26 22:05:00,2024-06-26 22:26:00,resolved,1,0,AGT095
TKT103569,ORD481627,CUST0186,DRV054,REST043,delivery,not_delivered,email,2024-11-09 22:18:00,2024-11-09 23:47:00,resolved,1,0,AGT055
TKT103570,ORD410308,CUST0133,DRV131,REST028,rider,rude,email,2024-02-08 13:00:00,2024-02-08 14:21:00,resolved,3,0,AGT084
TKT103571,ORD409101,CUST0474,DRV191,REST024,payment,refund,in_app,2024-02-05 00:44:00,2024-02-05 03:18:00,resolved,1,0,AGT079
TKT103572,ORD419842,CUST0228,DRV028,REST048,food,wrong_item,in_app,2024-03-14 14:29:00,2024-03-14 16:53:00,resolved,2,100,AGT032
TKT103573,ORD490857,CUST0284,DRV163,REST003,food,wrong_item,call,2024-12-15 23:12:00,2024-12-16 01:47:00,resolved,2,0,AGT051
TKT103574,ORD455405,CUST0364,DRV058,REST012,delivery,late,email,2024-07-31 13:08:00,2024-07-31 14:06:00,resolved,4,50,AGT086
TKT103575,ORD482762,CUST0440,DRV128,REST003,rider,rude,in_app,2024-11-13 04:44:00,2024-11-13 06:39:00,resolved,3,50,AGT018
TKT103576,ORD450297,CUST0086,DRV180,REST041,food,cold,in_app,2024-07-10 11:39:00,2024-07-10 14:06:00,resolved,1,50,AGT045
TKT103577,ORD466659,CUST0156,DRV076,REST033,food,cold,call,2024-09-11 07:36:00,2024-09-11 09:59:00,resolved,3,50,AGT035
TKT103578,ORD404244,CUST0263,DRV130,REST068,delivery,not_delivered,email,2024-01-15 12:57:00,2024-01-15 15:44:00,resolved,4,0,AGT016
TKT103579,ORD409932,CUST0235,DRV101,REST025,payment,overcharged,email,2024-02-07 23:39:00,2024-02-08 02:20:00,resolved,5,100,AGT022
TKT103580,ORD404148,CUST0101,DRV178,REST068,rider,rude,email,2024-01-15 03:28:00,2024-01-15 05:43:00,resolved,3,100,AGT075
TKT103581,ORD486229,CUST0001,DRV120,REST061,delivery,not_delivered,in_app,2024-11-28 09:03:00,2024-11-28 10:08:00,resolved,1,100,AGT036
TKT103582,ORD492046,CUST0074,DRV148,REST081,food,cold,call,2024-12-20 12:48:00,2024-12-20 15:19:00,resolved,2,100,AGT056
TKT103583,ORD422637,CUST0021,DRV173,REST029,payment,overcharged,call,2024-03-27 22:31:00,2024-03-27 23:40:00,resolved,1,0,AGT023
TKT103584,ORD440019,CUST0227,DRV126,REST040,rider,no_mask,call,2024-06-02 03:46:00,2024-06-02 04:15:00,resolved,2,0,AGT088
TKT103585,ORD427019,CUST0309,DRV146,REST005,food,wrong_item,call,2024-04-11 23:25:00,2024-04-12 01:09:00,resolved,4,50,AGT099
TKT103586,ORD491152,CUST0260,DRV109,REST030,payment,overcharged,email,2024-12-16 23:23:00,2024-12-17 00:09:00,resolved,2,0,AGT043
TKT103587,ORD465595,CUST0179,DRV011,REST004,rider,no_mask,in_app,2024-09-07 16:44:00,2024-09-07 18:17:00,resolved,1,100,AGT016
TKT103588,ORD434776,CUST0484,DRV101,REST066,payment,overcharged,email,2024-05-11 10:03:00,2024-05-11 11:00:00,resolved,4,100,AGT007
TKT103589,ORD482618,CUST0442,DRV145,REST032,food,cold,email,2024-11-12 09:02:00,2024-11-12 11:25:00,resolved,4,50,AGT037
TKT103590,ORD430963,CUST0162,DRV102,REST030,food,cold,email,2024-04-28 06:41:00,2024-04-28 09:13:00,resolved,1,100,AGT033
TKT103591,ORD487091,CUST0079,DRV064,REST058,food,cold,email,2024-12-01 07:50:00,2024-12-01 09:26:00,resolved,1,100,AGT050
TKT103592,ORD439778,CUST0191,DRV158,REST023,delivery,late,in_app,2024-06-01 07:37:00,2024-06-01 09:11:00,resolved,1,50,AGT023
TKT103593,ORD424184,CUST0493,DRV167,REST034,food,cold,call,2024-04-03 00:14:00,2024-04-03 01:00:00,resolved,5,100,AGT059
TKT103594,ORD473472,CUST0352,DRV073,REST018,delivery,not_delivered,in_app,2024-10-08 17:39:00,2024-10-08 18:28:00,resolved,2,50,AGT006
TKT103595,ORD448602,CUST0213,DRV142,REST027,rider,rude,call,2024-07-04 05:45:00,2024-07-04 06:56:00,resolved,5,50,AGT011
TKT103596,ORD403221,CUST0388,DRV037,REST054,rider,no_mask,email,2024-01-12 00:08:00,2024-01-12 01:07:00,resolved,5,0,AGT072
TKT103597,ORD426355,CUST0238,DRV135,REST012,rider,rude,email,2024-04-09 03:17:00,2024-04-09 04:36:00,resolved,2,100,AGT081
TKT103598,ORD453367,CUST0284,DRV148,REST100,food,wrong_item,in_app,2024-07-23 22:36:00,2024-07-23 23:16:00,resolved,4,50,AGT016
TKT103599,ORD427847,CUST0220,DRV038,REST010,rider,no_mask,call,2024-04-14 11:23:00,2024-04-14 14:14:00,resolved,3,50,AGT010
TKT103600,ORD468215,CUST0179,DRV067,REST037,food,wrong_item,call,2024-09-18 21:28:00,2024-09-18 22:35:00,resolved,4,50,AGT050
TKT103601,ORD428399,CUST0147,DRV126,REST078,rider,rude,in_app,2024-04-16 09:01:00,2024-04-16 10:34:00,resolved,2,0,AGT011
TKT103602,ORD417877,CUST0194,DRV198,REST015,payment,overcharged,in_app,2024-03-08 20:54:00,2024-03-08 22:13:00,resolved,2,0,AGT020
TKT103603,ORD455473,CUST0404,DRV010,REST081,food,cold,email,2024-08-02 01:18:00,2024-08-02 03:13:00,resolved,2,0,AGT087
TKT103604,ORD456582,CUST0265,DRV090,REST016,rider,rude,call,2024-08-05 00:05:00,2024-08-05 00:22:00,resolved,1,50,AGT071
TKT103605,ORD433448,CUST0413,DRV037,REST019,rider,no_mask,in_app,2024-05-07 22:46:00,2024-05-08 01:44:00,resolved,5,100,AGT020
TKT103606,ORD440740,CUST0292,DRV152,REST010,delivery,not_delivered,email,2024-06-05 00:03:00,2024-06-05 01:34:00,resolved,4,0,AGT096
TKT103607,ORD433491,CUST0268,DRV079,REST001,rider,no_mask,in_app,2024-05-07 17:41:00,2024-05-07 18:25:00,resolved,3,0,AGT035
TKT103608,ORD424903,CUST0067,DRV075,REST075,food,wrong_item,email,2024-04-05 11:39:00,2024-04-05 13:37:00,resolved,1,50,AGT075
TKT103609,ORD418387,CUST0241,DRV060,REST096,rider,no_mask,email,2024-03-09 18:19:00,2024-03-09 20:32:00,resolved,4,100,AGT089
TKT103610,ORD411856,CUST0275,DRV078,REST003,delivery,not_delivered,in_app,2024-02-13 23:43:00,2024-02-14 01:17:00,resolved,3,0,AGT031
TKT103611,ORD454443,CUST0091,DRV187,REST014,payment,overcharged,in_app,2024-07-28 04:41:00,2024-07-28 04:58:00,resolved,3,100,AGT043
TKT103612,ORD462568,CUST0328,DRV176,REST089,payment,overcharged,email,2024-08-28 04:49:00,2024-08-28 05:20:00,resolved,1,50,AGT079
TKT103613,ORD457129,CUST0354,DRV190,REST092,rider,rude,email,2024-08-06 10:56:00,2024-08-06 12:45:00,resolved,2,0,AGT051
TKT103614,ORD450164,CUST0265,DRV037,REST061,payment,overcharged,call,2024-07-09 15:06:00,2024-07-09 15:33:00,resolved,5,50,AGT063
TKT103615,ORD465860,CUST0459,DRV192,REST087,rider,rude,call,2024-09-08 14:52:00,2024-09-08 15:24:00,resolved,3,100,AGT085
TKT103616,ORD446263,CUST0338,DRV163,REST079,rider,no_mask,email,2024-06-27 00:26:00,2024-06-27 00:48:00,resolved,2,50,AGT047
TKT103617,ORD480161,CUST0060,DRV172,REST038,food,wrong_item,in_app,2024-11-04 21:22:00,2024-11-04 21:39:00,resolved,4,0,AGT087
TKT103618,ORD464580,CUST0167,DRV045,REST099,payment,refund,call,2024-09-04 04:04:00,2024-09-04 05:54:00,resolved,1,100,AGT033
TKT103619,ORD418370,CUST0026,DRV116,REST072,delivery,not_delivered,in_app,2024-03-09 20:59:00,2024-03-09 23:41:00,resolved,2,0,AGT022
TKT103620,ORD450036,CUST0121,DRV116,REST094,rider,no_mask,in_app,2024-07-09 06:18:00,2024-07-09 07:48:00,resolved,1,0,AGT055
TKT103621,ORD419745,CUST0472,DRV143,REST072,rider,no_mask,email,2024-03-14 02:34:00,2024-03-14 04:06:00,resolved,5,100,AGT019
TKT103622,ORD463844,CUST0184,DRV017,REST022,food,cold,email,2024-09-02 12:09:00,2024-09-02 12:46:00,resolved,1,50,AGT034
TKT103623,ORD409620,CUST0485,DRV168,REST018,rider,rude,call,2024-02-06 03:38:00,2024-02-06 05:27:00,resolved,2,50,AGT087
TKT103624,ORD462283,CUST0385,DRV084,REST095,delivery,not_delivered,email,2024-08-27 09:31:00,2024-08-27 09:43:00,resolved,4,50,AGT098
TKT103625,ORD474709,CUST0438,DRV116,REST039,rider,no_mask,in_app,2024-10-13 03:18:00,2024-10-13 05:30:00,resolved,2,100,AGT019
TKT103626,ORD404939,CUST0027,DRV173,REST036,food,cold,in_app,2024-01-17 08:10:00,2024-01-17 11:02:00,resolved,5,100,AGT083
TKT103627,ORD405354,CUST0313,DRV145,REST066,delivery,not_delivered,call,2024-01-19 19:41:00,2024-01-19 20:44:00,resolved,1,100,AGT022
TKT103628,ORD487256,CUST0327,DRV095,REST014,payment,overcharged,call,2024-12-02 02:20:00,2024-12-02 02:34:00,resolved,2,50,AGT021
TKT103629,ORD444626,CUST0156,DRV017,REST095,delivery,late,email,2024-06-18 08:16:00,2024-06-18 10:49:00,resolved,2,0,AGT043
TKT103630,ORD435064,CUST0418,DRV112,REST093,delivery,not_delivered,in_app,2024-05-12 23:11:00,2024-05-13 00:59:00,resolved,5,0,AGT032
TKT103631,ORD457696,CUST0100,DRV025,REST100,rider,no_mask,email,2024-08-08 16:09:00,2024-08-08 17:46:00,resolved,5,0,AGT039
TKT103632,ORD447875,CUST0304,DRV034,REST084,rider,rude,email,2024-07-02 10:54:00,2024-07-02 13:51:00,resolved,3,100,AGT022
TKT103633,ORD484808,CUST0003,DRV095,REST029,rider,no_mask,email,2024-11-22 13:31:00,2024-11-22 16:04:00,resolved,1,50,AGT021
TKT103634,ORD462467,CUST0362,DRV085,REST094,payment,overcharged,call,2024-08-28 19:26:00,2024-08-28 22:09:00,resolved,3,0,AGT024
TKT103635,ORD423418,CUST0388,DRV150,REST066,payment,refund,email,2024-03-30 16:02:00,2024-03-30 16:58:00,resolved,4,100,AGT046
TKT103636,ORD452866,CUST0100,DRV143,REST058,food,cold,in_app,2024-07-21 06:37:00,2024-07-21 09:10:00,resolved,5,50,AGT001
TKT103637,ORD430454,CUST0345,DRV035,REST085,rider,no_mask,in_app,2024-04-26 03:13:00,2024-04-26 03:56:00,resolved,4,50,AGT028
TKT103638,ORD464499,CUST0467,DRV080,REST063,rider,rude,call,2024-09-04 10:44:00,2024-09-04 12:10:00,resolved,5,0,AGT056
TKT103639,ORD477482,CUST0426,DRV143,REST067,payment,refund,email,2024-10-26 07:24:00,2024-10-26 08:47:00,resolved,4,0,AGT025
TKT103640,ORD406187,CUST0394,DRV143,REST062,rider,no_mask,in_app,2024-01-23 10:38:00,2024-01-23 11:54:00,resolved,5,0,AGT097
TKT103641,ORD490933,CUST0472,DRV153,REST062,payment,refund,in_app,2024-12-15 02:19:00,2024-12-15 02:37:00,resolved,4,100,AGT075
TKT103642,ORD486521,CUST0112,DRV099,REST054,food,cold,call,2024-11-29 11:29:00,2024-11-29 12:30:00,resolved,2,50,AGT022
TKT103643,ORD405070,CUST0351,DRV087,REST099,food,cold,in_app,2024-01-18 21:31:00,2024-01-18 23:25:00,resolved,5,50,AGT052
TKT103644,ORD493642,CUST0044,DRV004,REST006,food,cold,email,2024-12-27 12:42:00,2024-12-27 13:08:00,resolved,2,0,AGT070
TKT103645,ORD457412,CUST0252,DRV194,REST011,food,cold,email,2024-08-07 19:23:00,2024-08-07 19:33:00,resolved,5,50,AGT017
TKT103646,ORD484984,CUST0206,DRV191,REST073,food,cold,call,2024-11-23 14:55:00,2024-11-23 16:49:00,resolved,4,50,AGT005
TKT103647,ORD470696,CUST0459,DRV024,REST050,food,wrong_item,in_app,2024-09-30 00:13:00,2024-09-30 01:34:00,resolved,5,100,AGT032
TKT103648,ORD404510,CUST0011,DRV077,REST060,delivery,not_delivered,in_app,2024-01-16 18:55:00,2024-01-16 21:37:00,resolved,5,100,AGT051
TKT103649,ORD481090,CUST0329,DRV089,REST042,rider,no_mask,email,2024-11-07 18:46:00,2024-11-07 20:01:00,resolved,3,100,AGT032
TKT103650,ORD406724,CUST0485,DRV003,REST087,food,cold,email,2024-01-26 23:32:00,2024-01-27 01:46:00,resolved,5,50,AGT048
TKT103651,ORD439584,CUST0064,DRV101,REST053,payment,refund,call,2024-05-31 16:07:00,2024-05-31 18:39:00,resolved,1,100,AGT018
