interaction_id,campaign_id,customer_id,interaction_datetime,event_type,platform,device_type,ad_cost,order_id,is_new_customer,revenue,session_id
45baa0bf-1ecc-4db6-99c0-125ef70ffafe,CMP008,CUST0331,2024-06-23 14:12:00,impression,facebook,ios,22.91,ORD445755,true,238.01,SESSION841333
c1c2276c-fb9c-4b59-9206-6b9b00bbf2aa,CMP011,CUST0371,2024-01-06 23:26:00,conversion,google,ios,47.25,ORD401974,false,479.54,SESSION144033
47772103-f96e-4e1b-ac44-af9134a60754,CMP017,CUST0479,2024-03-11 02:32:00,impression,google,android,25.07,ORD418970,false,181.4,SESSION958196
c63d6e32-e9ef-4c00-94f8-0e580c357858,CMP015,CUST0195,2024-11-29 22:05:00,click,tiktok,android,29.0,ORD486465,true,542.86,SESSION967838
9ea4ab1c-b840-4f9e-86f9-fe39aa7e5a4d,CMP013,CUST0266,2024-07-01 14:12:00,click,tiktok,ios,32.11,ORD447563,true,554.9,SESSION284754
b8b65e44-80fa-48c3-b777-110e8b00a30f,CMP004,CUST0259,2024-05-03 01:15:00,impression,google,ios,44.14,ORD432224,false,431.24,SESSION187282
411dc6e4-0bb7-45cd-ac72-28f8c46e3f18,CMP014,CUST0375,2024-05-27 17:36:00,impression,google,ios,38.04,ORD438589,false,106.45,SESSION859646
55f602a2-b023-4a4c-b4a1-cd5a129f6466,CMP002,CUST0436,2024-12-05 02:16:00,click,google,web,17.29,ORD488226,false,733.41,SESSION683631
9b925144-491e-45a6-a804-607e0d9b2d69,CMP004,CUST0369,2024-10-02 01:47:00,impression,facebook,ios,19.37,ORD471507,false,137.41,SESSION432851
06e04fc6-a323-4b17-80f3-bdc0a18b993b,CMP003,CUST0382,2024-01-08 22:01:00,conversion,facebook,ios,31.4,ORD402192,false,265.02,SESSION620979
e0f9620e-03da-4a37-a1b9-922a7cb602e7,CMP018,CUST0353,2024-11-21 04:01:00,conversion,facebook,ios,34.57,ORD484470,true,665.88,SESSION580312
cfd0a1c4-bf8e-4cdf-9b03-f392138627ae,CMP020,CUST0471,2024-06-13 05:53:00,conversion,google,ios,46.78,ORD443349,true,710.07,SESSION628470
00699d5c-2732-4d92-aa4d-52f58c608b21,CMP008,CUST0314,2024-07-13 23:32:00,conversion,tiktok,android,35.72,ORD451068,true,770.14,SESSION712590
d242cc85-303c-4dd2-8026-8d8aa44012d2,CMP004,CUST0453,2024-01-23 21:53:00,conversion,facebook,android,27.77,ORD406191,true,322.93,SESSION157849
61bb49ea-fd90-4e1c-b8b7-c8790c657b5f,CMP007,CUST0242,2024-03-14 23:59:00,conversion,google,ios,33.41,ORD419971,false,186.1,SESSION928183
e70f3499-cc96-4f0b-bf9c-42be73aa163b,CMP003,CUST0402,2024-12-07 07:51:00,impression,tiktok,web,28.11,ORD488814,false,320.2,SESSION741403
b330a574-dd6e-4107-bb9f-f4fcae807d37,CMP002,CUST0138,2024-10-04 06:19:00,conversion,facebook,android,45.85,ORD472238,true,564.58,SESSION293659
4ea88ca2-b13d-47c8-96ea-fafb9817631d,CMP019,CUST0327,2024-08-28 21:43:00,click,google,android,12.76,ORD462478,false,635.64,SESSION488553
c57a0bf6-dfbe-4f28-be74-757735cbbd33,CMP001,CUST0099,2024-12-03 15:45:00,conversion,google,android,13.06,ORD487581,true,756.33,SESSION450358
3756a77d-5b69-497d-bdec-2ac1baebbdeb,CMP011,CUST0325,2024-09-11 14:04:00,click,tiktok,ios,16.19,ORD466549,false,591.12,SESSION471877
93342d64-8517-4d21-91cb-20b914fd5f06,CMP013,CUST0309,2024-02-10 02:36:00,conversion,google,android,32.82,ORD410865,false,360.72,SESSION249409
38580896-19d2-454d-9bea-b152b4c7e444,CMP008,CUST0308,2024-11-28 06:10:00,conversion,facebook,android,29.88,ORD486187,true,747.93,SESSION593290
31cfdcd4-de5e-42bb-a1ea-f12500fdfdbd,CMP001,CUST0188,2024-01-01 12:29:00,impression,tiktok,ios,21.52,ORD400105,false,492.02,SESSION343047
16b89805-fd42-4101-a490-49739a31331d,CMP014,CUST0378,2024-09-25 20:47:00,conversion,tiktok,android,13.6,ORD469812,true,715.36,SESSION871756
0efb11c2-cd10-4ac3-a700-023764d28abe,CMP005,CUST0282,2024-11-12 21:18:00,impression,google,ios,31.88,ORD482569,true,157.74,SESSION669824
ba3ae23d-6b84-4b8d-94b8-234a9d01f4f4,CMP019,CUST0259,2024-11-30 22:59:00,impression,tiktok,ios,17.29,ORD486636,false,136.19,SESSION260683
4f6f6bd7-b8b2-45b4-a1b1-123cfe634471,CMP016,CUST0370,2024-06-09 22:04:00,click,google,android,10.07,ORD442293,false,762.76,SESSION908863
5661f6f2-14e8-45f1-84c3-a010998d04ef,CMP007,CUST0039,2024-11-05 05:54:00,conversion,google,android,49.45,ORD480341,false,648.18,SESSION379963
90c08c19-35e0-4dd2-adaf-9d9e3c83f810,CMP008,CUST0391,2024-03-28 11:12:00,click,google,ios,46.92,ORD422866,true,646.57,SESSION695594
cfef4f48-9768-4ee0-8946-d52e732931ff,CMP019,CUST0096,2024-02-05 16:33:00,conversion,facebook,ios,22.84,ORD409405,true,755.52,SESSION312027
352ec59b-5447-418d-8254-bf1b14c79b71,CMP012,CUST0373,2024-02-08 04:18:00,impression,facebook,web,44.75,ORD410254,true,763.81,SESSION187159
2a65d959-61f3-4c76-b38b-99a9dc96bba4,CMP002,CUST0280,2024-08-30 10:25:00,click,facebook,ios,11.11,ORD462931,true,528.29,SESSION793481
bec7e4b8-d0f0-40fb-a3be-a6928c66918a,CMP008,CUST0247,2024-07-14 09:35:00,click,tiktok,ios,16.67,ORD451548,true,495.14,SESSION710003
88c26916-d2ae-4c18-a27b-ed88176b43be,CMP011,CUST0187,2024-11-10 20:05:00,click,tiktok,ios,13.17,ORD481972,false,709.99,SESSION323651
4f5bb174-0aa8-47b6-b942-dde7dd1816cf,CMP004,CUST0376,2024-10-10 18:37:00,click,google,web,26.35,ORD473845,true,192.27,SESSION310530
b9561753-3a29-4a50-ad02-8e15ea73e1c6,CMP001,CUST0259,2024-06-13 19:13:00,click,google,android,39.66,ORD443308,true,368.99,SESSION905834
b86df4d2-9343-48b4-a9fa-8aaa4a73890a,CMP004,CUST0036,2024-07-27 01:22:00,conversion,tiktok,web,34.13,ORD454218,true,155.92,SESSION813818
efbcbe6d-3451-4a37-9397-b4647a03b8d8,CMP001,CUST0320,2024-07-26 06:41:00,conversion,tiktok,web,36.54,ORD454079,true,676.49,SESSION566819
d2db80b1-81ed-470f-9851-3a6c27e15d94,CMP003,CUST0114,2024-04-15 08:59:00,conversion,tiktok,android,6.4,ORD428111,true,676.67,SESSION484443
dca6c5d4-1f94-4abf-9ffc-66d21d7d195c,CMP018,CUST0060,2024-03-03 00:09:00,impression,facebook,android,28.78,ORD416354,true,447.47,SESSION433887
71d5b65a-bf38-4c05-a9da-b23eda4a7660,CMP019,CUST0168,2024-04-22 11:19:00,impression,facebook,android,37.55,ORD429539,true,105.75,SESSION621512
5d033397-99d6-4e19-ab4a-fdc09e81aefb,CMP019,CUST0072,2024-09-07 10:22:00,impression,google,android,11.77,ORD465293,true,171.31,SESSION200914
e337f4f5-396a-4f4e-bdcb-23f3f8035993,CMP017,CUST0192,2024-07-30 02:44:00,impression,tiktok,android,14.32,ORD455133,false,680.55,SESSION154866
a51273bf-0727-4131-9136-30ac388e3dff,CMP017,CUST0120,2024-02-22 22:16:00,conversion,google,web,19.44,ORD413928,false,499.41,SESSION481204
5ee9eebd-11f3-45e6-82d9-20151b77d2c3,CMP008,CUST0346,2024-07-26 06:00:00,impression,tiktok,web,9.19,ORD454131,true,303.01,SESSION876501
36e15ee5-70b5-4145-8c51-515ddd6046f8,CMP004,CUST0032,2024-06-08 01:33:00,impression,google,android,5.89,ORD441843,false,204.91,SESSION521997
1b134981-5afb-41dd-b172-bd1b9806342b,CMP013,CUST0302,2024-03-10 11:24:00,click,google,ios,47.64,ORD418547,true,590.91,SESSION535365
3c22c5de-8e21-4d66-8466-074e254d7b21,CMP010,CUST0040,2024-09-03 12:48:00,impression,google,ios,32.0,ORD464202,false,127.73,SESSION177979
c656569f-d38e-4dfe-9c1a-e77fb8fa1568,CMP007,CUST0132,2024-05-20 14:49:00,impression,google,android,44.34,ORD437086,false,728.68,SESSION786659
cbaee1a8-624b-4efe-94b2-65fef5d92955,CMP014,CUST0320,2024-09-12 22:47:00,click,tiktok,web,26.6,ORD466977,false,168.05,SESSION937819
3a403d22-27b6-4c19-b01e-325ff4a29710,CMP002,CUST0026,2024-02-22 20:49:00,click,facebook,ios,34.56,ORD413889,false,565.67,SESSION506281
7fb72713-bb1e-416c-9962-01a8d52c2ddb,CMP020,CUST0160,2024-05-17 20:35:00,impression,tiktok,web,44.46,ORD436301,false,355.97,SESSION530566
f885af3c-7818-4b0b-8ee2-9c7e9c4f6fd9,CMP007,CUST0098,2024-01-21 04:49:00,conversion,tiktok,web,27.16,ORD405769,false,268.21,SESSION476047
5a14c98f-dd17-42ee-867b-19aec964f7a6,CMP006,CUST0424,2024-11-29 14:34:00,conversion,google,ios,40.88,ORD486509,false,708.43,SESSION226562
f77d1ba1-97d2-487c-93d6-d23b4f84bafe,CMP006,CUST0438,2024-03-05 16:32:00,click,google,web,24.88,ORD417117,false,582.7,SESSION922264
08157442-df06-418b-a2d5-091995fb1d8d,CMP005,CUST0332,2024-11-10 17:19:00,impression,facebook,ios,27.65,ORD482104,false,389.18,SESSION519069
5732984c-a2c7-4f4a-91e1-bd195231c1a1,CMP011,CUST0456,2024-05-06 18:58:00,conversion,google,ios,23.23,ORD433391,false,512.82,SESSION834599
3c8e3e80-580a-4bc2-89e7-25e8e2851875,CMP016,CUST0048,2024-06-28 03:31:00,conversion,facebook,ios,26.22,ORD446684,false,247.34,SESSION148992
1f6267e7-eda6-4197-bea8-6e396fa5701a,CMP018,CUST0480,2024-01-10 00:19:00,conversion,tiktok,ios,38.16,ORD402887,true,790.23,SESSION241712
9f76bea8-14ea-40a1-9a15-eff062086313,CMP013,CUST0186,2024-07-08 11:57:00,impression,tiktok,web,3.51,ORD449872,true,732.49,SESSION973657
3153df25-10f8-4315-b57d-4340a25f54de,CMP010,CUST0165,2024-12-14 13:35:00,impression,tiktok,web,9.27,ORD490677,true,671.04,SESSION529847
a44f55ab-8641-40c2-b7ac-34e216646e2a,CMP019,CUST0103,2024-11-28 23:34:00,conversion,facebook,web,10.56,ORD486487,false,666.95,SESSION607284
d70e9f3f-d9be-44d8-9d82-136e8df578df,CMP006,CUST0338,2024-05-04 10:04:00,click,google,android,36.09,ORD432632,true,530.26,SESSION549811
163d89cd-992e-422e-b0f5-8828f13cc399,CMP014,CUST0009,2024-07-05 03:32:00,click,tiktok,android,19.02,ORD448823,false,324.0,SESSION376182
c589c598-db98-41f3-9aef-55febfd675a0,CMP014,CUST0062,2024-05-19 09:10:00,click,tiktok,web,41.43,ORD436768,true,206.83,SESSION223172
9708d962-0445-4f68-9a89-6a5e31dfd7c2,CMP001,CUST0307,2024-04-07 22:51:00,click,google,web,11.48,ORD425718,false,316.19,SESSION917927
c9e35220-08e6-4158-ace5-acaf896118d1,CMP010,CUST0204,2024-02-11 21:25:00,conversion,google,ios,10.31,ORD411132,true,691.89,SESSION607476
3c5367cc-64ee-49d5-90ab-73eb7d6707e1,CMP018,CUST0172,2024-07-11 16:11:00,impression,tiktok,ios,33.96,ORD450579,true,313.3,SESSION670587
99b8a668-07c7-4811-8945-5745b9ef493a,CMP020,CUST0477,2024-07-04 10:35:00,impression,facebook,ios,7.79,ORD448510,false,338.91,SESSION922591
a4708141-c3aa-4f73-bbfc-4c1130db3011,CMP015,CUST0257,2024-10-15 14:24:00,click,tiktok,ios,30.09,ORD475205,false,339.27,SESSION782455
1b4e9118-42d3-4f79-9245-24727c8e336c,CMP013,CUST0420,2024-01-08 10:07:00,impression,tiktok,web,28.75,ORD402055,true,184.29,SESSION751058
4b3c9116-1661-4210-b7a6-85169a321f2c,CMP016,CUST0088,2024-03-11 00:11:00,click,google,ios,27.66,ORD418974,false,415.53,SESSION204759
af14fcae-4a3e-4714-ab84-54395c15d63c,CMP012,CUST0389,2024-10-30 18:42:00,impression,google,web,32.6,ORD478549,false,159.69,SESSION872673
561cc32c-b60d-4931-a2ad-0bf57f42875e,CMP009,CUST0296,2024-07-21 16:52:00,click,google,web,39.81,ORD452879,true,642.94,SESSION721259
bfb49afb-c474-4624-bbd2-8972f0379317,CMP017,CUST0208,2024-05-18 06:28:00,conversion,tiktok,ios,8.19,ORD436680,true,110.52,SESSION852958
a0393783-afc9-4d83-b532-e6aa84d3bf8d,CMP016,CUST0356,2024-10-03 20:40:00,conversion,facebook,web,48.08,ORD472057,true,211.3,SESSION677610
c2d2cc52-9cf5-44d5-ad59-fa9c8e7643cb,CMP010,CUST0070,2024-04-13 17:14:00,click,tiktok,ios,42.92,ORD427606,false,131.9,SESSION570681
3a63d110-167c-4a7c-9954-c8b5c3f8920f,CMP011,CUST0433,2024-02-18 19:29:00,impression,facebook,web,26.61,ORD413199,true,566.91,SESSION186495
cd7e00eb-e957-4b6a-b34e-8f6b94168f71,CMP008,CUST0366,2024-03-11 07:16:00,conversion,tiktok,web,30.31,ORD418758,true,120.69,SESSION788225
c2e175df-a462-49c7-856e-4bdf2da2bbc6,CMP008,CUST0092,2024-06-08 02:08:00,click,google,ios,15.17,ORD441773,false,443.18,SESSION245982
f373b799-753a-41cd-9c2f-1c5f5e6b0342,CMP008,CUST0017,2024-02-02 02:37:00,impression,tiktok,ios,22.62,ORD408681,false,350.33,SESSION621095
a024c536-25fb-4869-b558-500ad774855f,CMP020,CUST0248,2024-01-12 15:26:00,conversion,google,android,17.74,ORD403283,true,645.31,SESSION729692
02fbe817-440c-48dc-853f-408a41ef4add,CMP004,CUST0177,2024-11-03 17:57:00,click,google,android,17.78,ORD479885,false,774.62,SESSION187512
a8b5377c-8359-4b1e-8476-983bdb4a5b8c,CMP012,CUST0052,2024-07-30 06:45:00,conversion,tiktok,web,34.21,ORD455152,true,705.09,SESSION666612
1c2dbf55-6e31-474b-8108-6de1acca70e5,CMP006,CUST0171,2024-08-02 20:37:00,click,tiktok,web,39.67,ORD455996,true,175.75,SESSION316413
8e7db38f-75dd-4a49-b7b8-ec1879ff20f1,CMP014,CUST0371,2024-02-14 16:35:00,click,facebook,ios,31.87,ORD412049,false,207.67,SESSION153024
02f73be0-0de9-48a7-b9c8-1ee7867cec31,CMP001,CUST0136,2024-03-08 16:13:00,conversion,tiktok,ios,6.82,ORD417963,false,581.16,SESSION228838
93eb2693-68de-4cb5-bf1d-cb6c21af4579,CMP016,CUST0321,2024-08-27 01:54:00,click,tiktok,android,6.24,ORD462181,true,225.36,SESSION331216
417e6625-7d0d-4c36-9291-435c1a0a12f9,CMP017,CUST0270,2024-10-05 20:50:00,click,tiktok,web,46.11,ORD472555,true,663.27,SESSION949470
586b4a5d-d7e4-437a-928e-b9aeaa71e1ee,CMP018,CUST0128,2024-06-15 12:40:00,click,tiktok,android,9.2,ORD443901,true,586.72,SESSION952233
19378388-224c-405c-b2d7-d5e41b0c4838,CMP007,CUST0348,2024-01-27 18:48:00,click,tiktok,android,6.76,ORD407089,false,657.75,SESSION423097
f8aee77c-46b0-4764-916e-fb3bc8055a3e,CMP005,CUST0302,2024-03-25 04:19:00,click,facebook,ios,8.63,ORD422271,true,183.2,SESSION973963
7472c007-93a3-445c-b184-92257aae62fc,CMP014,CUST0275,2024-06-08 11:45:00,impression,google,ios,42.48,ORD441896,false,525.34,SESSION886139
6cbf2470-f7f6-4f44-9292-c108a17439f7,CMP019,CUST0425,2024-07-11 16:11:00,click,google,web,24.37,ORD450491,false,607.71,SESSION836719
a4ea83cc-64ce-413b-9758-afecf2264eb6,CMP019,CUST0168,2024-10-26 15:29:00,conversion,facebook,ios,23.11,ORD477668,true,295.12,SESSION246909
c100c89a-38ac-4c08-94e5-63cf7a79dd8f,CMP006,CUST0474,2024-11-23 17:27:00,click,google,android,41.36,ORD484969,false,776.93,SESSION441580
a0dc90d9-f3e5-4c0f-875f-0d8197131b0c,CMP010,CUST0355,2024-08-24 22:41:00,click,facebook,android,25.51,ORD461517,true,432.98,SESSION805021
47020149-1cbf-47c5-8dd0-ba7d0231e69a,CMP001,CUST0444,2024-01-05 23:25:00,impression,tiktok,web,45.51,ORD401228,false,790.9,SESSION142108
02112ec9-79e5-49d8-b4a9-93adb7cd6c44,CMP010,CUST0400,2024-04-24 12:21:00,conversion,tiktok,ios,28.62,ORD430164,true,228.66,SESSION966434
eef03915-0c73-45d3-ad81-d222a6f29a79,CMP019,CUST0016,2024-12-14 19:21:00,click,tiktok,web,37.39,ORD490585,false,604.47,SESSION307039
27f37854-bd3a-4b75-ac63-9e8e4a9d0c17,CMP004,CUST0200,2024-07-07 05:30:00,impression,tiktok,ios,43.59,ORD449315,false,107.62,SESSION752250
6b7ad5ba-13c0-425b-8649-effe9a852f35,CMP006,CUST0475,2024-09-19 06:52:00,click,google,ios,34.82,ORD468319,false,119.12,SESSION689491
f768b78e-d6c4-4a3c-bb5b-82fc46042bfa,CMP002,CUST0291,2024-08-22 02:15:00,conversion,tiktok,web,25.9,ORD461055,true,388.09,SESSION482661
06593631-72b3-496e-9699-4532939a056a,CMP013,CUST0025,2024-12-06 07:43:00,conversion,facebook,web,21.32,ORD488460,false,456.59,SESSION307855
c9d82a3f-31d4-4e95-aadd-68de6db8f799,CMP010,CUST0103,2024-04-12 17:12:00,click,facebook,ios,32.16,ORD427212,false,473.64,SESSION786015
628d1d71-b4a6-457c-8dc1-04336dad3124,CMP013,CUST0170,2024-03-29 08:20:00,impression,google,ios,15.43,ORD423277,true,196.14,SESSION808552
6f134b23-2d2a-4949-8871-102b8bf4aace,CMP006,CUST0323,2024-02-19 19:57:00,impression,google,ios,22.92,ORD413355,true,699.22,SESSION354603
c7480506-ffad-425b-b852-ad3204510250,CMP004,CUST0194,2024-03-06 02:15:00,conversion,google,android,46.95,ORD417387,false,379.88,SESSION489248
e2163043-6fda-44a0-ab80-1a0b09236132,CMP002,CUST0071,2024-07-22 21:02:00,conversion,tiktok,android,16.98,ORD453256,false,344.16,SESSION726376
61313837-4a2d-4964-b86e-c30e29411d68,CMP004,CUST0433,2024-02-16 00:00:00,click,tiktok,android,5.92,ORD412686,true,469.68,SESSION457578
70eb3515-1a9c-43b4-b5f3-63cd4cfde44f,CMP002,CUST0133,2024-07-04 14:45:00,click,google,android,26.65,ORD448509,false,649.07,SESSION440794
500088b7-be14-4cc8-ad16-314aecdb9567,CMP014,CUST0453,2024-06-24 01:25:00,click,tiktok,ios,44.58,ORD445835,false,470.75,SESSION323698
7bd39768-2bd8-4d58-8743-8d5935c4e5f3,CMP013,CUST0301,2024-06-29 08:57:00,impression,facebook,ios,47.5,ORD446968,false,334.46,SESSION801375
eb603e51-9dac-4fe5-a350-84a417401cbf,CMP010,CUST0425,2024-02-17 17:15:00,impression,facebook,web,46.88,ORD412953,false,460.66,SESSION993906
c79c8b38-cfc8-45ca-928f-78319ac87d2f,CMP012,CUST0476,2024-01-18 02:55:00,impression,google,ios,27.2,ORD405071,false,281.4,SESSION968673
79a5857f-1dd1-492f-b052-cbef9ac916d1,CMP010,CUST0350,2024-05-14 10:57:00,conversion,tiktok,ios,13.48,ORD435700,true,126.73,SESSION628418
28580085-21fa-44a4-a27b-710dfce62dbc,CMP016,CUST0271,2024-03-04 05:29:00,click,facebook,ios,48.44,ORD416785,true,234.39,SESSION629663
d66baffa-ad30-4e10-8bb4-966a80fd0cac,CMP010,CUST0017,2024-01-27 15:08:00,impression,facebook,android,43.29,ORD407025,true,677.29,SESSION157740
a650c63c-f120-42c7-a5ee-5ee9cb37d36c,CMP016,CUST0088,2024-02-27 15:21:00,impression,facebook,web,47.06,ORD415074,true,276.17,SESSION368702
c78c49f4-332d-4d13-badb-7ab4aea89b83,CMP007,CUST0421,2024-09-27 11:28:00,conversion,facebook,android,43.65,ORD470244,true,345.84,SESSION437168
dec8ebf4-cf85-4641-8c7d-af6013fe9b2e,CMP005,CUST0073,2024-02-10 18:33:00,conversion,facebook,ios,45.36,ORD410991,false,201.96,SESSION593498
9dd4c7a4-8103-4fa2-959a-3bdd69b15f9b,CMP004,CUST0323,2024-11-07 08:11:00,impression,tiktok,android,30.56,ORD481220,true,176.05,SESSION393097
91f73835-5f94-448d-9a0c-259a6bd0ea92,CMP015,CUST0373,2024-01-23 18:41:00,click,facebook,web,31.57,ORD406122,false,761.74,SESSION802659
5a6a1194-a8ea-4005-bf57-89d83af39311,CMP007,CUST0301,2024-11-26 19:35:00,impression,facebook,web,23.08,ORD485636,false,584.83,SESSION858597
316281f7-8a8c-4eef-8aec-dec40999e727,CMP018,CUST0274,2024-11-06 07:01:00,conversion,google,web,18.79,ORD480876,false,238.91,SESSION110063
ae747980-abd4-44e9-99b3-b7b1e521d1ad,CMP010,CUST0440,2024-11-25 19:44:00,impression,facebook,android,16.95,ORD485341,true,374.76,SESSION748350
6a7012b4-c73b-443b-8ce2-65cee985913c,CMP012,CUST0472,2024-11-06 00:26:00,impression,tiktok,web,30.09,ORD480718,true,152.76,SESSION678653
f70fee26-c8f7-4222-b388-e70eaf57ed1f,CMP017,CUST0093,2024-10-01 16:21:00,conversion,facebook,web,24.7,ORD471416,true,425.06,SESSION235918
f4ce1002-16a1-4cfd-8127-b590e836fd38,CMP011,CUST0235,2024-07-11 03:56:00,impression,tiktok,ios,44.18,ORD450769,true,401.56,SESSION326492
c58131c7-9312-4404-8c85-ba985fbea0bb,CMP009,CUST0151,2024-05-20 05:36:00,click,tiktok,android,35.13,ORD436984,false,183.41,SESSION443215
f6ec8c9e-2b8a-4609-8df5-1de1ab11129d,CMP018,CUST0492,2024-03-18 06:53:00,conversion,facebook,web,44.56,ORD420670,true,632.1,SESSION288948
8d565e5e-5a39-42e3-afe3-a887f13df2f4,CMP018,CUST0002,2024-05-20 22:09:00,conversion,tiktok,android,24.55,ORD436979,true,623.06,SESSION172026
13fff350-1487-4b42-8e79-bf8dae41672e,CMP014,CUST0500,2024-06-30 03:38:00,impression,google,ios,40.91,ORD447334,true,417.32,SESSION434480
15cb9c1a-7959-4fd6-ad3b-f4662f6e4d42,CMP020,CUST0260,2024-11-18 12:28:00,conversion,google,android,47.2,ORD483966,true,793.83,SESSION966438
0f5272b2-3971-42de-80e2-9b6fa6d8b378,CMP008,CUST0014,2024-04-05 18:35:00,conversion,facebook,web,40.71,ORD424967,true,411.08,SESSION576008
7eeb19c8-607a-459b-85e6-b9dc97ef1781,CMP016,CUST0348,2024-09-20 12:45:00,conversion,google,web,49.0,ORD468548,true,288.6,SESSION223970
55e8ab23-1073-4117-98f0-b9401e51286f,CMP012,CUST0015,2024-02-23 00:02:00,impression,facebook,web,35.34,ORD414299,false,657.58,SESSION192871
05047d46-9e29-48cc-a854-b2b29b222548,CMP018,CUST0305,2024-04-16 14:00:00,impression,tiktok,web,3.48,ORD428260,false,492.17,SESSION589180
21c3c5c3-f516-4a2b-87d2-4c0844c4a7f9,CMP001,CUST0261,2024-11-15 23:34:00,conversion,google,ios,34.99,ORD483298,true,538.13,SESSION891679
398946b1-53fe-4d57-9d32-601dc6874113,CMP017,CUST0135,2024-02-15 15:38:00,impression,google,web,37.2,ORD412255,true,604.59,SESSION292983
aeeb821a-293e-4bdd-8ca3-b345fc4ab9a5,CMP007,CUST0384,2024-08-31 07:14:00,conversion,facebook,web,48.26,ORD463343,false,673.95,SESSION789382
b3d81d83-eaed-4661-a371-437c2d44964a,CMP002,CUST0353,2024-08-02 16:46:00,impression,facebook,web,11.66,ORD455980,false,670.56,SESSION796052
f5e6b4b2-3fcd-45fb-bf57-d5eb199affad,CMP013,CUST0131,2024-03-27 15:38:00,click,google,android,27.31,ORD422794,true,124.75,SESSION657575
801427d1-3476-4380-abaf-6a6868ecf35d,CMP014,CUST0154,2024-06-25 15:57:00,impression,facebook,ios,25.68,ORD446051,false,373.03,SESSION461159
1d7b1e78-a33a-4d95-b195-5e6e07f8fa94,CMP013,CUST0083,2024-07-31 04:39:00,impression,google,web,24.39,ORD455349,false,570.23,SESSION916644
1a7dcb6a-fbeb-43be-983d-d9d3d8189e4a,CMP002,CUST0383,2024-09-09 18:53:00,impression,tiktok,ios,42.32,ORD465958,true,739.96,SESSION198346
209add5a-a3c6-4529-ab0a-0fe35e99a96b,CMP005,CUST0391,2024-07-26 01:46:00,click,google,ios,24.6,ORD454074,true,218.84,SESSION683402
6507e1bc-c2a7-49e1-bbb6-06f9cac3f09f,CMP005,CUST0223,2024-11-16 11:35:00,conversion,tiktok,ios,37.8,ORD483472,true,293.57,SESSION993661
83bbe52b-b8e1-43bd-95b5-d218cf6f63d6,CMP018,CUST0339,2024-01-27 14:50:00,click,facebook,web,14.01,ORD407030,true,735.69,SESSION277706
c7fb16b2-92da-4917-9c21-5b26d4184707,CMP014,CUST0146,2024-08-31 12:37:00,conversion,facebook,ios,16.91,ORD463187,true,769.55,SESSION785339
ec9bc04b-0715-4b41-b06a-f6974b7c8853,CMP011,CUST0286,2024-09-13 23:40:00,conversion,facebook,ios,20.07,ORD467361,false,143.41,SESSION842056
d83ed390-d12f-4806-bcd7-ec6f5042e15f,CMP013,CUST0449,2024-10-08 01:57:00,impression,google,web,39.0,ORD473432,true,482.34,SESSION404055
75ec774a-4d85-4aae-9e31-148e6b0326f2,CMP015,CUST0468,2024-08-30 14:19:00,click,facebook,ios,12.07,ORD463123,true,628.62,SESSION830872
81873ae9-688d-4ff4-a3e9-294854c6b8a4,CMP010,CUST0131,2024-09-08 09:22:00,conversion,tiktok,web,9.29,ORD465850,true,186.54,SESSION750816
e0adcd35-6df5-4e22-955c-d70a6d33523a,CMP010,CUST0107,2024-12-07 08:17:00,click,google,android,32.35,ORD488764,true,678.82,SESSION690255
6c291760-9d3c-41f0-ae2b-fb0a4762c408,CMP014,CUST0281,2024-11-15 19:48:00,conversion,google,web,40.2,ORD483156,true,272.67,SESSION910000
563ab19d-01f8-4cc2-ac95-63096ea42251,CMP019,CUST0425,2024-01-17 06:13:00,impression,google,ios,41.85,ORD404873,true,429.86,SESSION871382
a7b14c47-8844-4865-b727-77b7059c6312,CMP015,CUST0372,2024-04-06 06:59:00,conversion,tiktok,ios,22.47,ORD425448,true,207.55,SESSION438525
9813f727-c3d4-4e91-a8cc-b45b0f3c2d29,CMP002,CUST0115,2024-05-29 18:51:00,conversion,google,ios,26.23,ORD439134,false,413.86,SESSION317478
96c0145e-e686-4248-9b4a-f2d91df5ab1e,CMP006,CUST0489,2024-05-23 14:24:00,click,facebook,web,32.27,ORD437612,true,668.92,SESSION153359
9d707b9c-e984-4312-837f-fc9ab7b056a0,CMP013,CUST0500,2024-06-15 22:04:00,impression,tiktok,ios,4.76,ORD444023,false,534.33,SESSION301665
67f368f8-119d-4a7c-92e8-22f63998edbc,CMP013,CUST0011,2024-03-11 04:56:00,conversion,facebook,ios,43.06,ORD418811,true,360.02,SESSION114349
c4c9d272-3d0f-459c-a959-5995bd2cc7ea,CMP012,CUST0382,2024-05-14 10:08:00,click,google,web,48.31,ORD435719,false,430.15,SESSION874379
17eafcb4-b826-49e5-a5e0-ce41ede3e589,CMP012,CUST0183,2024-04-20 04:24:00,conversion,google,android,45.48,ORD429172,true,297.14,SESSION107059
3a1dd928-72d8-47d5-a35a-296f13a01469,CMP008,CUST0489,2024-07-09 13:04:00,click,google,web,16.93,ORD450128,true,278.81,SESSION727704
9ff1e3ea-9740-4924-85ab-069ac5581f62,CMP003,CUST0349,2024-03-01 02:25:00,conversion,facebook,ios,25.0,ORD415758,true,724.91,SESSION474783
e0c52cbe-a26a-45bd-be26-b7782fc0efa3,CMP011,CUST0336,2024-07-09 01:57:00,impression,facebook,web,41.08,ORD449974,false,595.59,SESSION215790
